time,depth,Latitude,Longitude,Type,name,file_size,URL_img,URL_file
2019-03-06T05:17:46.776,430.36,-64.93867833,-57.79326833,HOTKEY,HOTKEY_2019_03_06_at_05_17_53_IMG_0129,4753,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_17_53_IMG_0129.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_17_53_IMG_0129.txt
2019-03-06T05:17:46.776,430.36,-64.93867833,-57.79326833,HOTKEY,HOTKEY_2019_03_06_at_05_18_09_IMG_0131,6305,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_18_09_IMG_0131.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_18_09_IMG_0131.txt
2019-03-06T05:18:53.338,430.38,-64.93863217,-57.79337967,HOTKEY,HOTKEY_2019_03_06_at_05_18_59_IMG_0136,5417,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_18_59_IMG_0136.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_18_59_IMG_0136.txt
2019-03-06T05:20:42.262,430.35,-64.93855667,-57.7935755,HOTKEY,HOTKEY_2019_03_06_at_05_20_51_IMG_0146,5622,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_20_51_IMG_0146.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_20_51_IMG_0146.txt
2019-03-06T05:21:30.670,430.39,-64.93851833,-57.79367117,HOTKEY,HOTKEY_2019_03_06_at_05_21_41_IMG_0151,6117,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_21_41_IMG_0151.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_21_41_IMG_0151.txt
2019-03-06T05:23:25.644,430.43,-64.93843067,-57.79388967,HOTKEY,HOTKEY_2019_03_06_at_05_23_33_IMG_0161,5595,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_23_33_IMG_0161.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_23_33_IMG_0161.txt
2019-03-06T05:24:14.054,430.51,-64.93840067,-57.7940205,HOTKEY,HOTKEY_2019_03_06_at_05_24_21_IMG_0166,4410,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_24_21_IMG_0166.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_24_21_IMG_0166.txt
2019-03-06T05:25:38.771,430.66,-64.93831367,-57.79409583,HOTKEY,HOTKEY_2019_03_06_at_05_25_47_IMG_0174,5185,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_25_47_IMG_0174.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_25_47_IMG_0174.txt
2019-03-06T05:28:58.460,422.66,-64.93797533,-57.7929825,HOTKEY,HOTKEY_2019_03_06_at_05_29_21_IMG_0193,4924,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_29_21_IMG_0193.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_29_21_IMG_0193.txt
2019-03-06T05:32:30.254,431.16,-64.93800367,-57.79492217,HOTKEY,HOTKEY_2019_03_06_at_05_32_35_IMG_0210,5078,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_32_35_IMG_0210.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_32_35_IMG_0210.txt
2019-03-06T05:34:49.432,430.89,-64.93791183,-57.79515767,HOTKEY,HOTKEY_2019_03_06_at_05_34_57_IMG_0223,4507,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_34_57_IMG_0223.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_34_57_IMG_0223.txt
2019-03-06T05:55:11.781,432.38,-64.93694083,-57.797375,HOTKEY,HOTKEY_2019_03_06_at_05_55_14_IMG_0001,6347,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_55_14_IMG_0001.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_05_55_14_IMG_0001.txt
2019-03-06T05:55:11.781,432.38,-64.93694083,-57.797375,HOTKEY,HOTKEY_2019_03_06_at_06_02_44_IMG_0036,5069,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_02_44_IMG_0036.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_02_44_IMG_0036.txt
2019-03-06T06:06:02.286,432.43,-64.93645733,-57.7984185,HOTKEY,HOTKEY_2019_03_06_at_06_06_03_IMG_0056,4151,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_06_03_IMG_0056.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_06_03_IMG_0056.txt
2019-03-06T06:09:15.926,432.44,-64.936318,-57.7987075,HOTKEY,HOTKEY_2019_03_06_at_06_09_26_IMG_0076,4040,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_09_26_IMG_0076.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_09_26_IMG_0076.txt
2019-03-06T06:10:46.695,432.64,-64.936261,-57.7988465,HOTKEY,HOTKEY_2019_03_06_at_06_10_53_IMG_0085,4844,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_10_53_IMG_0085.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_10_53_IMG_0085.txt
2019-03-06T06:16:31.614,433.48,-64.93601533,-57.799421,HOTKEY,HOTKEY_2019_03_06_at_06_16_37_IMG_0118,2453,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_16_37_IMG_0118.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_16_37_IMG_0118.txt
2019-03-06T06:17:07.923,433.45,-64.9359885,-57.799465,HOTKEY,HOTKEY_2019_03_06_at_06_17_08_IMG_0122,2393,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_17_08_IMG_0122.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_17_08_IMG_0122.txt
2019-03-06T06:21:52.329,432.34,-64.935788,-57.79996567,HOTKEY,HOTKEY_2019_03_06_at_06_21_55_IMG_0150,2363,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_21_55_IMG_0150.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_21_55_IMG_0150.txt
2019-03-06T06:26:12.532,433.61,-64.93558817,-57.80040233,HOTKEY,HOTKEY_2019_03_06_at_06_26_14_IMG_0175,4932,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_26_14_IMG_0175.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_26_14_IMG_0175.txt
2019-03-06T06:26:36.737,433.34,-64.93558167,-57.80044717,HOTKEY,HOTKEY_2019_03_06_at_06_26_37_IMG_0178,4940,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_26_37_IMG_0178.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_26_37_IMG_0178.txt
2019-03-06T06:28:07.506,433.47,-64.93551683,-57.80061533,HOTKEY,HOTKEY_2019_03_06_at_06_28_09_IMG_0188,4390,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_28_09_IMG_0188.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_28_09_IMG_0188.txt
2019-03-06T06:32:27.707,433.47,-64.93532283,-57.80113383,HOTKEY,HOTKEY_2019_03_06_at_06_32_29_IMG_0213,5263,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_32_29_IMG_0213.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_32_29_IMG_0213.txt
2019-03-06T06:37:12.115,433.23,-64.93510317,-57.80168583,HOTKEY,HOTKEY_2019_03_06_at_06_37_13_IMG_0241,3553,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_37_13_IMG_0241.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_37_13_IMG_0241.txt
2019-03-06T06:41:14.164,433.98,-64.934929,-57.80215083,HOTKEY,HOTKEY_2019_03_06_at_06_41_14_IMG_0265,4639,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_41_14_IMG_0265.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_41_14_IMG_0265.txt
2019-03-06T06:41:56.524,433.86,-64.9349025,-57.80221983,HOTKEY,HOTKEY_2019_03_06_at_06_41_57_IMG_0270,5275,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_41_57_IMG_0270.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_41_57_IMG_0270.txt
2019-03-06T06:43:39.393,433.99,-64.93481983,-57.80243767,HOTKEY,HOTKEY_2019_03_06_at_06_43_42_IMG_0281,5172,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_43_42_IMG_0281.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_43_42_IMG_0281.txt
2019-03-06T06:44:39.908,433.97,-64.934775,-57.80254983,HOTKEY,HOTKEY_2019_03_06_at_06_44_44_IMG_0288,2366,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_44_44_IMG_0288.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_44_44_IMG_0288.txt
2019-03-06T06:45:28.317,434.04,-64.9347395,-57.8026485,HOTKEY,HOTKEY_2019_03_06_at_06_45_29_IMG_0293,5446,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_45_29_IMG_0293.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_45_29_IMG_0293.txt
2019-03-06T06:46:04.623,434.02,-64.93471333,-57.802722,HOTKEY,HOTKEY_2019_03_06_at_06_46_08_IMG_0298,4876,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_46_08_IMG_0298.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_46_08_IMG_0298.txt
2019-03-06T06:46:16.727,434.04,-64.93470567,-57.80272933,HOTKEY,HOTKEY_2019_03_06_at_06_46_19_IMG_0300,5530,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_46_19_IMG_0300.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_46_19_IMG_0300.txt
2019-03-06T06:48:11.699,434.05,-64.934623,-57.80298017,HOTKEY,HOTKEY_2019_03_06_at_06_48_13_IMG_0312,4436,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_48_13_IMG_0312.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_48_13_IMG_0312.txt
2019-03-06T06:50:42.979,434.05,-64.93451717,-57.80327233,HOTKEY,HOTKEY_2019_03_06_at_06_50_49_IMG_0328,3781,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_50_49_IMG_0328.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_50_49_IMG_0328.txt
2019-03-06T06:51:19.288,434.01,-64.934489,-57.80333867,HOTKEY,HOTKEY_2019_03_06_at_06_51_23_IMG_0332,4226,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_51_23_IMG_0332.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_51_23_IMG_0332.txt
2019-03-06T06:51:43.493,434,-64.93447317,-57.8033865,HOTKEY,HOTKEY_2019_03_06_at_06_51_46_IMG_0335,4503,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_51_46_IMG_0335.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_51_46_IMG_0335.txt
2019-03-06T06:53:38.466,434.01,-64.93438767,-57.80359217,HOTKEY,HOTKEY_2019_03_06_at_06_53_44_IMG_0347,4733,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_53_44_IMG_0347.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_53_44_IMG_0347.txt
2019-03-06T06:56:21.850,441.04,-64.93357117,-57.80447667,HOTKEY,HOTKEY_2019_03_06_at_06_56_35_IMG_0364,4613,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_56_35_IMG_0364.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_56_35_IMG_0364.txt
2019-03-06T06:57:46.566,434,-64.93420633,-57.80410983,HOTKEY,HOTKEY_2019_03_06_at_06_57_48_IMG_0372,3661,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_57_48_IMG_0372.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_57_48_IMG_0372.txt
2019-03-06T06:58:47.078,434.37,-64.93416233,-57.80421883,HOTKEY,HOTKEY_2019_03_06_at_06_58_49_IMG_0379,2293,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_58_49_IMG_0379.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_58_49_IMG_0379.txt
2019-03-06T06:59:41.539,433.83,-64.93415,-57.80430283,HOTKEY,HOTKEY_2019_03_06_at_06_59_47_IMG_0385,4370,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_59_47_IMG_0385.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_06_59_47_IMG_0385.txt
2019-03-06T07:00:29.949,434.41,-64.93410217,-57.80442467,HOTKEY,HOTKEY_2019_03_06_at_07_00_33_IMG_0390,3134,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_00_33_IMG_0390.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_00_33_IMG_0390.txt
2019-03-06T07:01:42.564,435.02,-64.93405017,-57.80457567,HOTKEY,HOTKEY_2019_03_06_at_07_01_45_IMG_0398,2290,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_01_45_IMG_0398.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_01_45_IMG_0398.txt
2019-03-06T07:02:30.974,435.47,-64.93401617,-57.80467067,HOTKEY,HOTKEY_2019_03_06_at_07_02_37_IMG_0404,2296,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_02_37_IMG_0404.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_02_37_IMG_0404.txt
2019-03-06T07:04:01.743,435.58,-64.93394867,-57.8048545,HOTKEY,HOTKEY_2019_03_06_at_07_04_04_IMG_0413,2367,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_04_04_IMG_0413.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_04_04_IMG_0413.txt
2019-03-06T07:04:07.793,435.53,-64.9339465,-57.8048685,HOTKEY,HOTKEY_2019_03_06_at_07_04_13_IMG_0415,2316,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_04_13_IMG_0415.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_04_13_IMG_0415.txt
2019-03-06T07:06:02.766,435.93,-64.93384717,-57.80510217,HOTKEY,HOTKEY_2019_03_06_at_07_06_08_IMG_0427,3890,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_06_08_IMG_0427.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_06_08_IMG_0427.txt
2019-03-06T07:07:39.587,435.87,-64.9337805,-57.80529883,HOTKEY,HOTKEY_2019_03_06_at_07_07_43_IMG_0437,5140,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_07_43_IMG_0437.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_07_43_IMG_0437.txt
2019-03-06T07:07:51.689,435.66,-64.93378467,-57.805318,HOTKEY,HOTKEY_2019_03_06_at_07_07_52_IMG_0439,5312,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_07_52_IMG_0439.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_07_52_IMG_0439.txt
2019-03-06T07:08:40.098,435.67,-64.93375017,-57.80542117,HOTKEY,HOTKEY_2019_03_06_at_07_08_42_IMG_0445,2370,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_08_42_IMG_0445.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_08_42_IMG_0445.txt
2019-03-06T07:08:58.252,435.69,-64.93373717,-57.80546233,HOTKEY,HOTKEY_2019_03_06_at_07_09_06_IMG_0448,5220,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_09_06_IMG_0448.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_09_06_IMG_0448.txt
2019-03-06T07:09:10.355,435.89,-64.9337165,-57.80548183,HOTKEY,HOTKEY_2019_03_06_at_07_09_15_IMG_0450,5594,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_09_15_IMG_0450.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_09_15_IMG_0450.txt
2019-03-06T07:09:10.355,435.89,-64.9337165,-57.80548183,HOTKEY,HOTKEY_2019_03_06_at_07_10_32_IMG_0458,5708,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_10_32_IMG_0458.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_10_32_IMG_0458.txt
2019-03-06T07:10:53.225,436.19,-64.93362633,-57.80569883,HOTKEY,HOTKEY_2019_03_06_at_07_10_58_IMG_0462,4431,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_10_58_IMG_0462.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_10_58_IMG_0462.txt
2019-03-06T07:12:30.045,435.94,-64.93357633,-57.80591733,HOTKEY,HOTKEY_2019_03_06_at_07_12_32_IMG_0472,2383,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_12_32_IMG_0472.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_12_32_IMG_0472.txt
2019-03-06T07:12:30.045,435.94,-64.93357633,-57.80591733,HOTKEY,HOTKEY_2019_03_06_at_07_13_59_IMG_0481,5507,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_13_59_IMG_0481.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_13_59_IMG_0481.txt
2019-03-06T07:18:45.222,436.58,-64.9333365,-57.806647,HOTKEY,HOTKEY_2019_03_06_at_07_18_55_IMG_0511,4644,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_18_55_IMG_0511.jpg,https://hs.pangaea.de/Images/OFOS/PS/PS118/PS118_6-9/HOTKEY_2019_03_06_at_07_18_55_IMG_0511.txt
